num,Tamaina,k,Eraikitzailea,ILS,ILS time,ILS originala,ILS time originala
26,50,5,0.0025485505041872134,0.04121555368648139,9.431342601776123,0.04083944193531865,9.301447629928589
27,50,5,0.01811044418211584,0.04048523661100789,9.469079971313477,0.03961329911405473,9.364841222763062
28,50,5,0.009490728027699596,0.04096594383685821,9.378151416778564,0.0401763868465174,9.401531457901001
29,50,5,0.004029856917093123,0.041091828655951235,9.379370927810669,0.0387015597993001,9.09563136100769
30,50,5,0.009652403628691618,0.039826501099332376,9.786586284637451,0.040276662744079254,9.448096990585327
31,50,5,0.008794659028008755,0.04174315917826834,9.427204608917236,0.04014090460584167,9.4162757396698
32,50,5,0.025014979676389625,0.04024642570419906,9.37198519706726,0.038224246526905724,9.161506652832031
33,50,5,0.011948258871022983,0.04005019348620112,10.473667621612549,0.03946026266731419,10.314171552658081
34,50,5,0.011094216765019324,0.04103968518921907,10.0862717628479,0.03891784719681042,11.503297567367554
35,50,5,0.030452093112804526,0.04175889478065496,10.374459266662598,0.03991443534796354,10.410840034484863
36,50,5,0.02994639404786955,0.040889425613487934,10.87291955947876,0.03802801430890777,10.453165769577026
37,50,5,0.011216399089433143,0.040345158895644564,10.161075592041016,0.04086412523318003,10.031703233718872
38,50,5,0.01570474826430135,0.04004124579072636,9.845492601394653,0.041175134786233386,9.713852167129517
39,50,5,0.02907383946846986,0.04115847356017696,9.686992645263672,0.0396126820316082,9.551239252090454
40,50,5,0.016517137305163933,0.03997984608729619,9.771213054656982,0.04041118671742375,10.116941928863525
41,50,5,0.018081441307128722,0.04006500346491794,9.96081805229187,0.039989719406440735,10.364585161209106
42,50,5,0.01175974018360671,0.03951302321649289,9.803257942199707,0.039805520296150206,9.914215564727783
43,50,5,0.007207831516745458,0.040749656439347894,10.162308692932129,0.04028067377998173,9.959802627563477
44,50,5,0.007264603101826627,0.039683337971736385,10.146496534347534,0.0375016429820139,9.959021091461182
45,50,5,0.029800145508040894,0.04188601376464106,10.163838863372803,0.03896875649864952,9.83723258972168
46,50,5,0.007941234004451632,0.040181940588536205,10.976869344711304,0.04007487678406249,11.264325618743896
47,50,5,0.030574583978441604,0.04168762175808024,9.372941255569458,0.04029949479460103,9.212281227111816
48,50,5,0.022887279400738897,0.04161819998284511,9.362284421920776,0.03935597573384987,9.189093112945557
49,50,5,0.02889241722918874,0.040691342148150386,11.227353572845459,0.041742542095821795,10.037586212158203
50,50,5,0.016714140876220047,0.03546696788517824,9.52464246749878,0.036328414980540305,8.8737473487854
51,50,5,0.029791043541954505,0.03590509642221769,9.206747055053711,0.03560334310586235,8.626426458358765
52,50,5,0.00983583138592398,0.03524821215788178,9.760946989059448,0.036011851685468145,8.637985706329346
53,50,5,0.004462585982725394,0.03511677359676995,13.603208780288696,0.03670606943781938,12.389976978302002
54,50,5,0.034474699311150866,0.036695270495005025,14.414323329925537,0.0347567059892171,8.880434513092041
55,50,5,0.0044986853058476585,0.036514156796947174,11.141643762588501,0.03547838391043912,9.150335550308228
56,50,5,0.006800711372644364,0.0340847032049411,14.107998371124268,0.035584213550019776,12.715523719787598
57,50,5,0.003636621128039054,0.03503254184281799,13.809107542037964,0.03475146078842156,9.590360164642334
58,50,5,0.005250600266949868,0.035133434822826375,9.45734715461731,0.034792805312339366,10.171489715576172
59,50,5,0.0027190195300423508,0.035710098369112805,14.004720211029053,0.03661751810674169,14.697434663772583
60,50,5,0.02208368378473943,0.03576995536642664,14.514185905456543,0.03402114371294806,14.012343168258667
61,50,5,0.008379516812102715,0.03441422523139049,8.907329320907593,0.034451250178182555,12.954816102981567
62,50,5,0.03444970747206622,0.036828560303456465,14.918486595153809,0.03535774429214164,8.851784467697144
63,50,5,0.019106260980210784,0.035784148262696935,13.954170227050781,0.03530529228418621,9.723318099975586
64,50,5,0.017485802475611358,0.03549473659527229,13.61443042755127,0.035165831651269436,14.13501787185669
65,50,5,0.02736652660952072,0.03522383740124367,14.029197692871094,0.034344186373708833,14.059139013290405
66,50,5,0.009120015747944037,0.035804820524655834,13.89567756652832,0.03361818887536107,13.579468727111816
67,50,5,0.01909330224883356,0.03522815697836941,14.1023530960083,0.035172311016958044,7.935762405395508
68,50,5,0.009074351646900486,0.03517632205286052,13.965682744979858,0.03623986364946261,13.828321695327759
69,50,5,0.004468756807190739,0.035085610933219956,15.619378805160522,0.03680634533538123,8.981903553009033
70,50,5,0.009078671224026228,0.03590571350466422,14.915419340133667,0.03579988386508356,14.30622935295105
71,50,5,0.030650022307530445,0.03585943232117413,14.364825010299683,0.03554410319099504,8.8347647190094
72,50,5,0.008309786495644324,0.03680634533538123,12.04819107055664,0.03705441247888806,16.69325542449951
73,50,5,0.01676690142539874,0.03631915874384229,10.838849067687988,0.03654130842459468,14.001155138015747
74,50,5,0.017633593721556356,0.03601432001525428,14.447181224822998,0.03463976886559883,15.85750126838684
75,50,5,0.013110070847235688,0.03548671452346734,13.497703552246094,0.03654130842459468,13.762006044387817
76,50,5,0.027321788132146974,0.03680048305213915,20.13318395614624,0.03447778472338354,14.515873193740845
77,50,5,0.028273946347149602,0.03667305552692979,14.094676971435547,0.034680496307070104,14.680432558059692
78,50,5,0.01675517685891459,0.035897074350412735,13.648071765899658,0.035235253426504555,13.492265939712524
79,50,5,0.009801274768918051,0.035862826274630076,13.34007978439331,0.035188663701791204,13.85601019859314
80,50,5,0.019102558485531575,0.03506864116594026,13.594123363494873,0.036324095403414566,13.625659942626953
81,50,5,0.01597456756404853,0.035633580145742534,14.99880599975586,0.03564437908855688,13.952651262283325
82,50,5,0.030524137488437415,0.03669002529420949,14.961380958557129,0.03592947117885579,9.72546672821045
83,50,5,0.015216173237257711,0.03639536842598929,15.553204774856567,0.03669002529420949,15.14842963218689
84,50,5,0.03290237323738113,0.03680048305213915,10.852373838424683,0.03532226205146591,20.828494548797607
85,50,5,0.002937775257338807,0.036275345890138345,11.14283537864685,0.03639536842598929,10.634117603302002
86,50,5,0.007610015001274275,0.03680634533538123,15.6924569606781,0.03593502492087461,14.598814487457275
87,50,5,0.012277009544414201,0.03538181050755648,15.829522609710693,0.035855421285271666,16.254334926605225
88,50,5,0.025735886244553478,0.03498934607156058,10.333617925643921,0.03621610597527104,16.558279752731323
89,50,5,0.032777105500734635,0.0360433228902414,18.48386812210083,0.021812167508264278,16.15723180770874
90,50,5,0.0060833530285480854,0.03677641683672431,14.545602560043335,0.035647773042012824,8.939626455307007
91,50,5,0.005280837306830053,0.03607078305911218,8.663874864578247,0.03384280688589961,19.843911170959473
92,50,5,0.005219746144623145,0.03469160379110772,17.250391483306885,0.0352978872948278,13.511555671691895
93,50,5,0.004482332621014497,0.03474806683496562,19.141619205474854,0.03461662827385379,10.35331916809082
94,50,5,0.007651050983968816,0.03668200322240454,14.111533164978027,0.03386255352418871,14.13523244857788
95,50,5,0.022968888554293073,0.034936585522381894,8.891565084457397,0.035977603609685486,14.441217422485352
96,50,5,0.017047365397348645,0.03601432001525428,9.800109386444092,0.03527011858473375,14.699702024459839
97,50,5,0.0243107343342822,0.03513929710606845,14.152498483657837,0.036001361283877056,14.339864492416382
98,50,5,0.03368421669714025,0.036682003222404544,8.77604055404663,0.034655813009208725,14.375365734100342
99,50,5,0.007533496777904006,0.034636991994589424,8.809248447418213,0.03588349853658898,8.56503176689148
