;evals;Random Search;Random Search time;ILS;ILS time
0;10;0.018984140364041613;0.032345938682556155;0.3710566734689722;1.3825610399246215
1;100;0.035408962135203996;0.3064528226852417;0.4476657622294941;1.653484320640564
2;1000;0.04291367201697717;2.907040596008301;0.5068757177440205;1.195854163169861
3;10000;0.053138759010175084;28.033538722991942;0.589741096888732;2.1025442600250246
4;100000;0.06100347479125643;265.4734250307083;0.6048493732602133;9.266539716720581
