,Tamaina,Eraikitzailea,ILS,ILS time,EDA,EDA time,ILS arrunta,ILS arrunta time
27,200,0.11355458618759676,0.18802594708271186,20.65152335166931,0.19453863522343628,118.85135507583618,0.2064222547081848,21.048757791519165
28,200,0.01309927190442133,0.21146968057961318,20.993160247802734,0.20716151947913305,126.09715461730957,0.2080647739102478,20.64728331565857
29,200,0.15552884274209225,0.22394816754282088,20.93966317176819,0.21586191916343367,108.11963391304016,0.2045907540068706,20.891722679138184
30,200,0.05038925560727392,0.20738274353621564,20.892935037612915,0.20447906208404787,192.5728154182434,0.2004488966257315,21.34120202064514
31,200,0.11584288216995807,0.21545171360709992,21.654698848724365,0.2086588700356488,250.44833946228027,0.21036479445909329,20.78498911857605
32,200,0.01600789001616139,0.2118451752483294,20.82342028617859,0.21781637354221983,151.53966236114502,0.20798023361507262,21.67558217048645
33,200,0.10575713239318767,0.22556430647029457,21.867217779159546,0.22074952068120965,178.54825019836426,0.20615706352678662,21.814650535583496
34,200,-0.0008349125501610878,0.2130656100569629,21.376999139785767,0.2154071294003378,293.2312319278717,0.20894504202022918,21.114986896514893
35,200,0.025831688294377948,0.2107024928279593,21.317530393600464,0.21654040131339827,189.16380834579468,0.20779418325744248,20.957838773727417
36,200,0.11823824195679312,0.225733387060645,20.903061151504517,0.2179646275999998,113.64691114425659,0.21001999964209214,20.887682676315308
37,200,0.14097155928712168,0.2253822671485669,21.158398389816284,0.2187406087765168,185.16003251075745,0.20228487117478303,21.17732810974121
38,200,0.12904366413683432,0.2134034626964405,21.197740077972412,0.2025835390789057,142.1252145767212,0.19725487788246926,20.240166902542114
39,200,0.012483732164003235,0.21043606748166802,20.56605076789856,0.20815718200661637,171.67921257019043,0.20863665506757362,20.70045042037964
40,200,0.12107820964635621,0.21159865081093887,20.84289836883545,0.21055238752283978,227.93102979660034,0.18943397495509184,20.56370973587036
41,200,-0.01015825696423822,0.18602767985022173,20.791451930999756,0.19252926050690855,147.90343618392944,0.19270034661521018,20.91173553466797
42,200,0.0029274391263593574,0.1866609607109777,21.130510091781616,0.19407705755342852,225.1664538383484,0.19096680775228334,21.21366000175476
43,200,0.07334996781915042,0.20136125302293262,21.0029034614563,0.19545330567981195,167.621417760849,0.20047172867625324,20.857090950012207
44,200,0.10992629567258594,0.2154800993996405,20.96522355079651,0.2128300388329984,206.18992400169373,0.206054165028827,20.392624855041504
45,200,0.023014244114113357,0.20354449071877145,20.81317973136902,0.2147352808866734,138.18670082092285,0.18442048861822283,21.480684995651245
46,200,0.03707817015307965,0.19401457795571694,21.227498531341553,0.1984137587170609,133.1083047389984,0.20476878229269577,20.57081127166748
47,200,0.0604646692530649,0.2125961645857618,20.90515637397766,0.21306329599778834,210.13380551338196,0.2056276067876601,20.898499727249146
48,200,0.15707648551800063,0.21556602813032041,20.777069807052612,0.209103015126542,131.1468117237091,0.18717128789426168,20.906724214553833
49,200,-0.02693965982713052,0.19220791482287575,20.92632746696472,0.1879133295362193,166.25965189933777,0.2160769723960509,21.013291358947754
50,200,0.0667106235062748,0.2124568582234566,21.08079695701599,0.20966517723533487,195.5767605304718,0.2156184801382758,20.979551076889038
51,200,0.046070141293367776,0.2235452127052339,20.97760558128357,0.22236781939724626,233.81353735923767,0.21122392749528085,20.53965449333191
52,200,0.04562522484941645,0.2116416923115846,20.751415014266968,0.22001056445148467,106.68677544593811,0.21618264776501994,20.900307655334473
53,200,0.10727314969371113,0.22848449487790712,21.270806074142456,0.22099959334266772,130.70231699943542,0.18473180671249945,20.613932132720947
54,200,0.03771808465013585,0.19374429584413483,21.074684143066406,0.1890859404552464,150.6065125465393,0.2027202228408131,21.092617511749268
55,200,0.16280301062184016,0.20871980692724412,21.134248971939087,0.2055871878874121,331.3675982952118,0.20896833688258587,20.79784607887268
56,200,0.15234670283592583,0.19576863480999107,21.44604468345642,0.22162377223733734,141.33695602416992,0.19770210838559504,20.98788619041443
57,200,0.030312941021111012,0.20022381580335802,21.053285837173462,0.20151722061129423,125.46118426322937,0.19060535170922582,20.84540820121765
58,200,0.04145590729940654,0.20418641073377888,21.078092575073242,0.20780837615371275,172.4911482334137,0.22718553632795216,24.857871055603027
59,200,0.1592660483089164,0.23875830053025895,22.602497577667236,0.228562864348617,215.57629132270813,0.20395562189877503,21.315414667129517
60,200,0.008243295862030244,0.20290534757477344,21.329582452774048,0.20228703096334594,185.24059343338013,0.18184092972109725,20.655019283294678
0,200,0.0655690209801861,0.20504415533446174,31.554079294204712,0.20080572455044002,26.54634976387024,0.2044378718307417,163.77832102775574
1,200,0.09538027397226462,0.22419345781531833,34.3692991733551,0.21040228221772025,30.65237522125244,0.22814185984946891,207.41949605941772
2,200,0.19688678820311145,0.22306373412632544,33.01955223083496,0.20880295878691468,30.82040500640869,0.205046160852413,174.91846442222595
3,200,0.001250980389736929,0.2295591439585469,29.73033881187439,0.23397992260551953,29.930983543395996,0.24269312675058574,245.7839331626892
4,200,0.13943270993607643,0.2189064496840229,31.631536960601807,0.1988648459854776,32.64622902870178,0.2153076248558341,313.0458641052246
5,200,0.062345690820713486,0.1904125134446838,33.7117645740509,0.18831227333790385,29.481256008148193,0.19456085019151156,268.3778088092804
6,200,-0.004645088116287952,0.20554831169328042,42.78334999084473,0.20425953500369326,35.257803440093994,0.209393969500083,271.4001235961914
7,200,0.07073508095196075,0.22571348615174427,19.516640186309814,0.21741742974053535,19.613877296447754,0.2191335360243476,230.43262767791748
8,200,0.03445448986102686,0.20338543771817721,20.835960865020752,0.2051407287373444,20.617679595947266,0.20625271130599945,135.69178318977356
9,200,0.12827740200885018,0.21207442137721694,23.356734037399292,0.20858266035350187,22.97804045677185,0.21093806405192378,131.30703806877136
10,200,0.054895500173091624,0.1908242617071339,22.974960803985596,0.18061987783001723,23.12103271484375,0.19655171243464326,167.53800439834595
11,200,0.1285313314355991,0.2177941585741446,21.2582004070282,0.21128486438687613,25.249654054641724,0.2103107997450215,154.15782833099365
12,200,0.09037789511943323,0.20598397190053372,23.13850498199463,0.1973253795519858,23.021750450134277,0.2006607101755044,177.545015335083
13,200,0.012962896683737225,0.22719232423486405,26.066930770874023,0.22671933053959545,27.39093852043152,0.22784920849919996,217.24040937423706
14,200,0.12239845754071665,0.20095027611354072,28.065436840057373,0.2013643384351653,24.66721248626709,0.20948637759645153,153.81248450279236
15,200,0.09005855495335163,0.21114123844744523,29.608526706695557,0.195670981512827,26.78042459487915,0.20983086387222935,157.21363234519958
16,200,0.02880324881566452,0.23062438253187695,26.06826901435852,0.22503670097850764,25.196592569351196,0.2271989578711643,229.83850836753845
17,200,0.12653337274433224,0.18061478689983332,23.640838146209717,0.19449852486441155,23.36529016494751,0.19234706691456924,214.45801520347595
18,200,-0.002906458323177186,0.2210710206358541,23.19477105140686,0.2085121586839853,23.464240550994873,0.22164151335767518,157.49764466285706
19,200,0.1118751963093533,0.21397580666560118,23.3201744556427,0.21273763073662982,23.29884958267212,0.21067688390642808,169.03216457366943
20,200,-0.002312362197776162,0.2063290752587581,22.34592032432556,0.20814514889890895,23.28782820701599,0.21106456595346332,127.38724684715271
21,200,0.048094480259224,0.22720296890706676,23.966315031051636,0.22011793679718167,24.197105884552002,0.2242980532900059,211.91633772850037
22,200,0.045213630857577986,0.22143108824340696,23.423378467559814,0.22051873184620577,26.798866510391235,0.22421227882993766,166.61761236190796
23,200,0.06962988629021757,0.2070276125882351,24.5694580078125,0.20504986334709224,24.883235692977905,0.20666723643945897,142.62981915473938
24,200,0.14744768529288893,0.21444309234823938,21.317688465118408,0.21014573019057353,20.592021465301514,0.20951846588367132,273.09824109077454
25,200,0.11851068385693805,0.22184299077646863,28.31824254989624,0.21479621777826874,26.235785722732544,0.21194776520506578,210.41064763069153
26,200,0.10700302185274069,0.20587197143648772,27.08970546722412,0.19063281187809658,30.699548959732056,0.19851141201422498,236.27192449569702
27,200,0.1076375368783897,0.19918727156379182,31.032489776611328,0.20224892612227244,30.941469430923462,0.1988111598126291,271.5474650859833
28,200,-0.01806169466883962,0.20559212454698436,25.612239122390747,0.19446211700006602,24.112757444381714,0.20589233515722336,177.27362608909607
29,200,0.019416653450817598,0.1953298891905051,20.793593883514404,0.18927939580223496,20.684598445892334,0.19570970343634703,194.45450496673584
30,200,0.17244091281303822,0.20153542454346698,21.123278856277466,0.20378006194273596,20.732767820358276,0.20681857590947156,167.232417345047
31,200,0.13513627340208045,0.2059162471020266,20.820810794830322,0.19987624411534755,20.785433053970337,0.1942728269595916,146.16422247886658
32,200,-0.005253531408570904,0.20411081813407844,20.754510641098022,0.21267252853852045,20.875795125961304,0.21511000420233145,148.7478325366974
33,200,0.06940634817396046,0.2082119480737463,20.995668411254883,0.20653070694816325,20.707637548446655,0.2123840424947656,142.61965823173523
34,200,0.037042533641792275,0.20829679691014477,20.754237413406372,0.20838997635957146,20.505489826202393,0.21601742393996035,131.21395254135132
35,200,0.12280017821341055,0.19838599000696688,21.724369049072266,0.1869974249149506,23.116610050201416,0.19995152817382472,153.61493635177612
36,200,-0.005399162865953034,0.1921829229837911,24.51021933555603,0.18797812319310547,23.645670175552368,0.19386971785139295,159.96836829185486
37,200,0.015028271632287971,0.19802006011617193,23.958379983901978,0.20736608231015924,26.665942192077637,0.20791528568757486,187.81151866912842
38,200,0.06073726542382149,0.21226772245359385,26.679882764816284,0.21077962813377604,22.689435720443726,0.22351435858290716,197.93822073936462
39,200,0.06514061149167957,0.21763741963272487,24.197483777999878,0.20950149611639163,23.267908573150635,0.22266880136054337,299.75171184539795
40,200,0.026930095049209235,0.18057035696368284,25.737865924835205,0.1812053348011668,21.834841012954712,0.1821642809230813,159.3925268650055
41,200,-0.01127023953289327,0.18955584873828235,22.009387969970703,0.20790849778066298,21.865300178527832,0.20232359309830308,232.53751230239868
42,200,0.10044544096403088,0.2164239270016149,22.176650524139404,0.20185522752138343,21.823925733566284,0.2160191209166883,135.5225715637207
43,200,0.049990003264366145,0.17816759218748937,22.674072265625,0.1707400793197777,22.087306022644043,0.18362784621564932,252.91522598266602
44,200,0.2065660349182273,0.23744206367180098,22.49995470046997,0.21645323841782527,21.154366731643677,0.21783858851029514,152.72499704360962
45,200,-0.017761329787988982,0.2080346911409793,20.716591358184814,0.1994066443735348,20.814432621002197,0.2030961803213642,175.94005608558655
46,200,0.06258326756262925,0.19372408639401084,26.609381914138794,0.19167722391885614,25.243473052978516,0.19968140033285428,158.47437477111816
47,200,0.08474794341847632,0.21200052575424444,29.610830068588257,0.1982071903680835,27.848809003829956,0.21138683726116597,241.65288138389587
48,200,0.09377030586925628,0.20645542288968602,21.265663146972656,0.1928530745207275,21.04028868675232,0.20093346061687264,357.1459228992462
49,200,0.0515234531440042,0.1825269711310319,20.898322820663452,0.17610499410994807,21.22153067588806,0.18238349946221263,238.2730484008789
